mmr,result,server,timestamp,top_1,jung_1,mid_1,adc_1,supp_1,top_2,jung_2,mid_2,adc_2,supp_2
Challenger,Defeat,tr,2019-06-13,Sylas,Lee Sin,Wukong,Lucian,Braum,Irelia,Kha'Zix,Zed,Vayne,Karma
Challenger,Victory,tr,2019-06-18,Akali,Lee Sin,Yasuo,Vayne,Lux,Mordekaiser,Gragas,Talon,Ezreal,Janna
Challenger,Defeat,tr,2019-06-16,Tahm Kench,Taliyah,Mordekaiser,Jhin,Janna,Neeko,Rengar,Orianna,Kai'Sa,Fiddlesticks
Challenger,Defeat,lan,2019-06-18,Fiora,Olaf,Neeko,Sivir,Lux,Kled,Warwick,Irelia,Jinx,Morgana
Challenger,Defeat,tr,2019-06-16,Illaoi,Nidalee,Zoe,Xayah,Rakan,Gangplank,Kha'Zix,Morgana,Jhin,Thresh
Challenger,Defeat,tr,2019-06-16,Poppy,Olaf,Ryze,Kai'Sa,Yuumi,Shen,Rengar,Pyke,Miss Fortune,Fiddlesticks
Challenger,Defeat,tr,2019-06-17,Sylas,Lee Sin,Annie,Xayah,Rakan,Riven,Jarvan IV,Mordekaiser,Kai'Sa,Yuumi
Challenger,Defeat,lan,2019-06-18,Fiora,Sejuani,Kennen,Sivir,Fiddlesticks,Camille,Elise,Yasuo,Kai'Sa,Nami
Challenger,Defeat,tr,2019-06-16,Ryze,Jarvan IV,Kassadin,Kai'Sa,Rakan,Akali,Karthus,Irelia,Xayah,Nautilus
Challenger,Defeat,tr,2019-06-16,Irelia,Elise,Katarina,Jhin,Thresh,Karma,Lee Sin,Vladimir,Kai'Sa,Rakan
Challenger,Defeat,tr,2019-06-17,Neeko,Jarvan IV,Vladimir,Caitlyn,Janna,Zilean,Zac,Annie,Kai'Sa,Nunu & Willump
Challenger,Defeat,tr,2019-06-19,Vladimir,Xin Zhao,Ahri,Ezreal,Lux,Gangplank,Jax,Irelia,Xayah,Karma
Challenger,Victory,lan,2019-06-18,Karma,Lee Sin,Yasuo,Sivir,Nami,Darius,Corki,Leona,Lucian,Lux
Challenger,Defeat,tr,2019-06-16,Rumble,Nunu & Willump,Katarina,Kog'Maw,Lulu,Fiora,Karthus,Zed,Xayah,Rakan
Challenger,Defeat,tr,2019-06-17,Talon,Lee Sin,Irelia,Syndra,Vladimir,Tryndamere,Jarvan IV,Annie,Kai'Sa,Lux
Challenger,Defeat,tr,2019-06-19,Yasuo,Nunu & Willump,Ryze,Xayah,Lux,Irelia,Elise,Talon,Vayne,Karma
Challenger,Defeat,lan,2019-06-18,Riven,Nocturne,Ahri,Lucian,Janna,Irelia,Evelynn,Yasuo,Xayah,Rakan
Challenger,Defeat,tr,2019-06-16,Fiora,Evelynn,Lissandra,Kai'Sa,Alistar,Irelia,Jarvan IV,Zed,Karma,Zilean
Challenger,Defeat,tr,2019-06-17,Yorick,Sejuani,LeBlanc,Kai'Sa,Pyke,Aatrox,Evelynn,Lissandra,Jhin,Janna
Challenger,Defeat,lan,2019-06-18,Urgot,Hecarim,Rumble,Miss Fortune,Leona,Akali,Kayn,Ahri,Draven,Pyke
Challenger,Defeat,tr,2019-06-16,Xin Zhao,Sejuani,Talon,Kai'Sa,Zilean,Jax,Lee Sin,Vladimir,Ezreal,Pyke
Challenger,Defeat,tr,2019-06-17,Garen,Hecarim,Karma,Caitlyn,Fiddlesticks,Urgot,Jarvan IV,LeBlanc,Lucian,Pyke
Challenger,Victory,lan,2019-06-18,Urgot,Evelynn,Irelia,Caitlyn,Nami,Wukong,Xin Zhao,Rumble,Jhin,Yuumi
Challenger,Defeat,tr,2019-06-15,Darius,Lee Sin,Cassiopeia,Sivir,Karma,Mordekaiser,Nidalee,Irelia,Caitlyn,Nami
Challenger,Defeat,tr,2019-06-17,Irelia,Jarvan IV,Katarina,Caitlyn,Janna,Illaoi,Xin Zhao,LeBlanc,Draven,Thresh
Challenger,Defeat,tr,2019-06-15,Kennen,Evelynn,Yasuo,Vayne,Karma,Jayce,Kha'Zix,Katarina,Sivir,Rakan
Challenger,Victory,tr,2019-06-18,Renekton,Sejuani,Lissandra,Tristana,Brand,Illaoi,Hecarim,Vladimir,Kai'Sa,Nautilus
Challenger,Defeat,tr,2019-06-10,Riven,Rengar,Twisted Fate,Ezreal,Karma,Gangplank,Ekko,Talon,Xayah,Janna
Challenger,Defeat,tr,2019-06-16,Jayce,Lee Sin,Lissandra,Xayah,Thresh,Ekko,Sejuani,Zed,Caitlyn,Nautilus
Challenger,Victory,lan,2019-06-19,Renekton,Hecarim,Anivia,Ezreal,Nautilus,Gragas,Evelynn,Zed,Sivir,Yuumi
Challenger,Defeat,tr,2019-06-18,Irelia,Evelynn,Talon,Ezreal,Nautilus,Jayce,Gragas,Zed,Kai'Sa,Nami
Challenger,Defeat,tr,2019-06-18,Kennen,Kindred,Ryze,Xayah,Rakan,Kassadin,Xin Zhao,Mordekaiser,Vayne,Lux
Challenger,Defeat,tr,2019-06-10,Gangplank,Zac,LeBlanc,Draven,Vel'Koz,Kennen,Evelynn,Vladimir,Ezreal,Soraka
Challenger,Defeat,tr,2019-06-15,Camille,Master Yi,Renekton,Kai'Sa,Karma,Yasuo,Kayn,Zoe,Ezreal,Lux
Challenger,Victory,lan,2019-06-19,Vladimir,Hecarim,Corki,Jinx,Yuumi,Cho'Gath,Nunu & Willump,Ezreal,Jhin,Bard
Challenger,Victory,tr,2019-06-18,Kennen,Xin Zhao,Ahri,Jhin,Xerath,Riven,Gragas,Corki,Twitch,Karma
Challenger,Defeat,tr,2019-06-19,Kennen,Lee Sin,Talon,Draven,Morgana,Jax,Vi,Zed,Ezreal,Fiddlesticks
Challenger,Defeat,tr,2019-06-13,Darius,Rengar,Sylas,Ashe,Lux,Riven,Evelynn,Ezreal,Kai'Sa,Karma
Challenger,Defeat,lan,2019-06-18,Ornn,Kayn,Taliyah,Caitlyn,Karma,Jax,Hecarim,Orianna,Xayah,Nautilus
Challenger,Defeat,tr,2019-06-13,Riven,Sylas,Katarina,Kai'Sa,Karma,Ryze,Rammus,Mordekaiser,Sivir,Leona
Challenger,Defeat,lan,2019-06-16,Mordekaiser,Warwick,Orianna,Kai'Sa,Pyke,Darius,Lee Sin,Sylas,Sivir,Karma
Challenger,Victory,tr,2019-06-17,Irelia,Kha'Zix,Zed,Miss Fortune,Karma,Gangplank,Mordekaiser,Vladimir,Sivir,Yuumi
Challenger,Defeat,tr,2019-06-19,Cho'Gath,Shaco,Vel'Koz,Kai'Sa,Lulu,Jax,Rengar,Orianna,Ezreal,Yuumi
Challenger,Defeat,tr,2019-06-13,Renekton,Taliyah,Twisted Fate,Draven,Lulu,Jax,Lee Sin,Ahri,Sivir,Karma
Challenger,Defeat,lan,2019-06-16,Vayne,Rammus,Neeko,Kai'Sa,Blitzcrank,Yasuo,Sejuani,Anivia,Tristana,Thresh
Challenger,Defeat,tr,2019-06-17,Shen,Jarvan IV,Vel'Koz,Caitlyn,Janna,Kennen,Kayn,Vladimir,Kai'Sa,Leona
Challenger,Defeat,tr,2019-06-18,Sylas,Kha'Zix,Riven,Sivir,Yuumi,Tryndamere,Sejuani,Irelia,Caitlyn,Nami
Challenger,Defeat,tr,2019-06-13,Renekton,Hecarim,Cassiopeia,Sivir,Thresh,Yasuo,Taliyah,Orianna,Gnar,Lulu
Challenger,Victory,lan,2019-06-19,Karma,Zac,Corki,Lucian,Morgana,Renekton,Elise,Fizz,Kai'Sa,Blitzcrank
Challenger,Victory,lan,2019-06-16,Vladimir,Shaco,Illaoi,Neeko,Lux,Mordekaiser,Nidalee,Ahri,Xayah,Nami
Challenger,Defeat,tr,2019-06-17,Rumble,Lee Sin,Syndra,Ezreal,Morgana,Lissandra,Nidalee,Yasuo,Vayne,Nautilus
Challenger,Defeat,tr,2019-06-18,Kennen,Sejuani,Irelia,Xayah,Nami,Tryndamere,Nunu & Willump,Kassadin,Vayne,Janna
Challenger,Defeat,tr,2019-06-13,Ornn,Lee Sin,Sylas,Kai'Sa,Karma,Riven,Taliyah,Kassadin,Vayne,Lulu
Challenger,Defeat,lan,2019-06-19,Sylas,Sejuani,Diana,Jinx,Karma,Riven,Rengar,Xerath,Jhin,Thresh
Challenger,Defeat,lan,2019-06-15,Rumble,Kayn,Katarina,Vayne,Alistar,Vladimir,Nunu & Willump,Aatrox,Xayah,Pyke
Challenger,Defeat,tr,2019-06-18,Tryndamere,Kayn,Neeko,Sivir,Yuumi,Master Yi,Kindred,Kennen,Jhin,Pyke
Challenger,Defeat,tr,2019-06-13,Darius,Zac,Annie,Kai'Sa,Nami,Aatrox,Evelynn,Orianna,Vayne,Karma
Challenger,Victory,lan,2019-06-19,Zed,Lee Sin,Sylas,Jhin,Nautilus,Jax,Sejuani,Malzahar,Caitlyn,Janna
Challenger,Defeat,lan,2019-06-14,Fiora,Nidalee,Vladimir,Ezreal,Thresh,Renekton,Taliyah,Aatrox,Vayne,Soraka
Challenger,Victory,tr,2019-06-17,Aatrox,Gragas,Zed,Xayah,Rakan,Tryndamere,Elise,Corki,Jhin,Xerath
Challenger,Defeat,tr,2019-06-18,Darius,Zac,Zed,Caitlyn,Yuumi,Jax,Nunu & Willump,Ryze,Kai'Sa,Lux
Challenger,Defeat,tr,2019-06-09,Ryze,Kha'Zix,Annie,Caitlyn,Yuumi,Riven,Evelynn,Kassadin,Sivir,Lux
Challenger,Victory,lan,2019-06-19,Volibear,Lee Sin,Vel'Koz,Caitlyn,Karma,Anivia,Sejuani,Pyke,Jinx,Nami
Challenger,Defeat,lan,2019-06-17,Kled,Sejuani,Lux,Kai'Sa,Thresh,Heimerdinger,Evelynn,Taliyah,Lucian,Pyke
Challenger,Defeat,lan,2019-06-14,Ryze,Nidalee,Malzahar,Sivir,Nami,Mordekaiser,Ivern,Irelia,Jinx,Yuumi
Challenger,Defeat,lan,2019-06-19,Riven,Ekko,Aurelion Sol,Sivir,Janna,Jax,Hecarim,Camille,Kai'Sa,Nami
Challenger,Defeat,tr,2019-06-18,Jax,Vi,Twisted Fate,Ezreal,Thresh,Fiora,Sejuani,LeBlanc,Lucian,Taric
Challenger,Defeat,tr,2019-06-09,Irelia,Camille,Sylas,Draven,Nautilus,Riven,Sejuani,Katarina,Caitlyn,Morgana
Challenger,Defeat,lan,2019-06-18,Singed,Nocturne,Yasuo,Kog'Maw,Lux,Karma,Elise,Anivia,Miss Fortune,Nautilus
Challenger,Defeat,lan,2019-06-17,Rumble,Hecarim,Yasuo,Vayne,Karma,Vladimir,Kha'Zix,Pyke,Kai'Sa,Nautilus
Challenger,Defeat,lan,2019-06-19,Renekton,Lee Sin,Lux,Xayah,Rakan,Garen,Elise,Aurelion Sol,Lucian,Lulu
Challenger,Defeat,tr,2019-06-16,Trundle,Kayn,Diana,Kai'Sa,Leona,Darius,Shaco,Katarina,Vayne,Janna
Challenger,Defeat,lan,2019-06-18,Teemo,Graves,Zed,Kai'Sa,Nami,Riven,Hecarim,Malzahar,Sivir,Zilean
Challenger,Defeat,lan,2019-06-17,Sylas,Kayn,Yasuo,Jinx,Bard,Camille,Warwick,Neeko,Xayah,Rakan
Challenger,Defeat,lan,2019-06-16,Irelia,Evelynn,Zed,Caitlyn,Veigar,Riven,Sejuani,Zoe,Ezreal,Soraka
Challenger,Defeat,lan,2019-06-17,Malzahar,Master Yi,Ryze,Ezreal,Morgana,Vladimir,Warwick,Yasuo,Jhin,Karma
Challenger,Defeat,lan,2019-06-18,Gangplank,Amumu,Vladimir,Tristana,Thresh,Aatrox,Graves,Kassadin,Ezreal,Yuumi
Challenger,Defeat,lan,2019-06-16,Garen,Evelynn,Fizz,Twitch,Nami,Riven,Rengar,Aatrox,Kai'Sa,Rumble
Challenger,Defeat,lan,2019-06-16,Wukong,Hecarim,Ahri,Sivir,Nami,Riven,Jarvan IV,Rumble,Jhin,Yuumi
Challenger,Victory,lan,2019-06-18,Urgot,Amumu,Ryze,Kai'Sa,Morgana,Shen,Sejuani,Vladimir,Caitlyn,Janna
Challenger,Defeat,lan,2019-06-16,Ryze,Nunu & Willump,Lux,Ezreal,Yuumi,Nasus,Graves,Yasuo,Lucian,Pyke
Challenger,Defeat,lan,2019-06-15,Riven,Jarvan IV,Rumble,Xayah,Vel'Koz,Shen,Master Yi,Zilean,Jhin,Lulu
Challenger,Defeat,lan,2019-06-19,Mordekaiser,Rek'Sai,Jhin,Xayah,Yuumi,Akali,Kha'Zix,Rumble,Jinx,Thresh
Challenger,Defeat,lan,2019-06-16,Jax,Vi,Aurelion Sol,Caitlyn,Janna,Aatrox,Graves,Corki,Sivir,Leona
Challenger,Defeat,lan,2019-06-15,Riven,Sejuani,Rumble,Vayne,Lulu,Gangplank,Kayn,Zilean,Jinx,Nautilus
Challenger,Defeat,lan,2019-06-19,Mordekaiser,Vi,Veigar,Tristana,Zilean,Garen,Volibear,Aurelion Sol,Xayah,Alistar
Challenger,Defeat,lan,2019-06-15,Sion,Graves,Orianna,Ezreal,Nautilus,Cassiopeia,Vi,Zed,Lucian,Nami
Challenger,Defeat,lan,2019-06-19,Yasuo,Graves,Syndra,Tristana,Sejuani,Tahm Kench,Kha'Zix,Azir,Xayah,Nautilus
Challenger,Defeat,lan,2019-06-19,Teemo,Rengar,Garen,Kai'Sa,Neeko,Poppy,Skarner,Diana,Xayah,Rakan
Challenger,Defeat,lan,2019-06-19,Cho'Gath,Mordekaiser,Zed,Sivir,Vel'Koz,Yorick,Gragas,Ahri,Draven,Yuumi
Challenger,Defeat,lan,2019-06-18,Irelia,Lee Sin,Ahri,Sivir,Rakan,Urgot,Kayn,Ekko,Caitlyn,Thresh
Challenger,Defeat,lan,2019-06-19,Mordekaiser,Hecarim,Irelia,Draven,Nami,Tryndamere,Kha'Zix,Ziggs,Vayne,Yuumi
Challenger,Defeat,lan,2019-06-18,Jax,Ivern,Corki,Ezreal,Yuumi,Yasuo,Evelynn,Ahri,Xayah,Rakan
Challenger,Defeat,lan,2019-06-19,Vladimir,Jarvan IV,Fizz,Ezreal,Yuumi,Nasus,Jax,Anivia,Lucian,Pyke
Challenger,Defeat,lan,2019-06-18,Aatrox,Rek'Sai,Ahri,Xayah,Rakan,Poppy,Evelynn,Irelia,Kai'Sa,Nautilus
Challenger,Defeat,lan,2019-06-18,Camille,Lee Sin,Vel'Koz,Kai'Sa,Morgana,Cho'Gath,Nocturne,Fizz,Jhin,Shen
Challenger,Victory,lan,2019-06-18,Ornn,Kha'Zix,Ahri,Lucian,Yuumi,Kennen,Taliyah,Karma,Kai'Sa,Nami
Challenger,Defeat,lan,2019-06-18,Kennen,Kha'Zix,Annie,Lucian,Pyke,Fiora,Rammus,Kassadin,Draven,Zilean
Challenger,Defeat,lan,2019-06-16,Kennen,Kayn,Xerath,Caitlyn,Soraka,Pyke,Master Yi,Vladimir,Lucian,Bard
Challenger,Defeat,lan,2019-06-19,Kennen,Hecarim,Lulu,Sivir,Nami,Shen,Elise,Kassadin,Vayne,Karma
Challenger,Victory,lan,2019-06-19,Shen,Jarvan IV,Rumble,Caitlyn,Morgana,Karma,Kindred,Irelia,Sivir,Nami
Challenger,Defeat,lan,2019-06-19,Rumble,Warwick,Neeko,Ezreal,Karma,Yorick,Evelynn,Irelia,Kai'Sa,Morgana
Challenger,Defeat,lan,2019-06-19,Shen,Graves,Lux,Ezreal,Yuumi,Gangplank,Nunu & Willump,Syndra,Xayah,Morgana
Challenger,Defeat,lan,2019-06-19,Garen,Master Yi,Vel'Koz,Ezreal,Pyke,Shen,Hecarim,Morgana,Caitlyn,Karma
Challenger,Victory,lan,2019-06-19,Shen,Gragas,Zoe,Xayah,Rakan,Garen,Sejuani,Ahri,Kai'Sa,Janna
Challenger,Victory,lan,2019-06-18,Shen,Kayn,Veigar,Kai'Sa,Nautilus,Renekton,Trundle,Lux,Caitlyn,Karma
Challenger,Victory,lan,2019-06-18,Darius,Elise,Zed,Ezreal,Rengar,Sylas,Olaf,Gragas,Vayne,Karma
Challenger,Victory,lan,2019-06-17,Akali,Rengar,Zoe,Sivir,Nautilus,Irelia,Kayn,Vladimir,Jinx,Thresh
Challenger,Defeat,lan,2019-06-19,Camille,Hecarim,Zoe,Kai'Sa,Janna,Jax,Malphite,Irelia,Sivir,Soraka
Challenger,Victory,lan,2019-06-16,Olaf,Rengar,Fizz,Sivir,Thresh,Shen,Hecarim,Yasuo,Lucian,Lux
Challenger,Victory,lan,2019-06-14,Pantheon,Rengar,Yasuo,Ezreal,Thresh,Camille,Aatrox,Katarina,Sivir,Pyke
Challenger,Defeat,lan,2019-06-19,Darius,Trundle,Vel'Koz,Kai'Sa,Zyra,Mordekaiser,Hecarim,Vladimir,Draven,Alistar
Challenger,Defeat,lan,2019-06-19,Zoe,Master Yi,Aatrox,Sivir,Yuumi,Mordekaiser,Hecarim,Veigar,Jinx,Thresh
Challenger,Defeat,lan,2019-06-19,Nautilus,Kha'Zix,Mordekaiser,Xayah,Soraka,Darius,Nunu & Willump,Gragas,Lucian,Nami
Challenger,Defeat,lan,2019-06-19,Tahm Kench,Lee Sin,Yasuo,Sivir,Pyke,Mordekaiser,Hecarim,Azir,Caitlyn,Nautilus
Challenger,Victory,lan,2019-06-19,Jax,Kayn,Lux,Ezreal,Karma,Aatrox,Lee Sin,Taliyah,Sivir,Thresh
Challenger,Defeat,lan,2019-06-19,Fiora,Sejuani,Ryze,Ezreal,Lux,Cho'Gath,Nidalee,Talon,Vayne,Nami
Challenger,Defeat,lan,2019-06-19,Aatrox,Kha'Zix,Malzahar,Jinx,Karma,Gnar,Kayn,Veigar,Lucian,Lux
Challenger,Victory,lan,2019-06-18,Camille,Kha'Zix,Veigar,Ezreal,Thresh,Renekton,Hecarim,Vladimir,Draven,Karma
Challenger,Defeat,lan,2019-06-16,Jax,Hecarim,Mordekaiser,Vayne,Karma,Kayle,Sejuani,Anivia,Caitlyn,Soraka
Challenger,Victory,lan,2019-06-16,Aatrox,Lee Sin,Veigar,Kai'Sa,Soraka,Urgot,Graves,Zed,Xayah,Karma
Challenger,Defeat,lan,2019-06-19,Lux,Gragas,Sylas,Sivir,Pyke,Irelia,Jarvan IV,Mordekaiser,Kai'Sa,Braum
Challenger,Victory,lan,2019-06-19,Malphite,Rek'Sai,Ryze,Sivir,Soraka,Aatrox,Mordekaiser,Corki,Xayah,Rakan
Challenger,Victory,lan,2019-06-19,Jax,Gragas,Neeko,Draven,Nautilus,Ryze,Rengar,Lux,Lucian,Pyke
Challenger,Defeat,lan,2019-06-15,Riven,Hecarim,Rumble,Xayah,Karma,Irelia,Udyr,Malzahar,Ezreal,Xerath
Challenger,Defeat,lan,2019-06-19,Riven,Rengar,Ziggs,Caitlyn,Zilean,Yorick,Hecarim,Akali,Jinx,Lux
Challenger,Defeat,lan,2019-06-15,Kai'Sa,Evelynn,Zed,Ezreal,Thresh,Yorick,Hecarim,Malzahar,Sivir,Nami
Challenger,Defeat,lan,2019-06-15,Malphite,Kha'Zix,Ahri,Jinx,Nami,Darius,Kayn,Lux,Sivir,Rakan
Challenger,Defeat,lan,2019-06-18,Vayne,Kayn,Zed,Karthus,Lulu,Mordekaiser,Kha'Zix,Vladimir,Lucian,Janna
Challenger,Defeat,lan,2019-06-18,Gangplank,Lee Sin,Zoe,Sivir,Yuumi,Mordekaiser,Kayn,Irelia,Xayah,Rakan
Challenger,Defeat,lan,2019-06-18,Riven,Sejuani,Karma,Jinx,Nautilus,Mordekaiser,Master Yi,Lulu,Tristana,Neeko
Challenger,Defeat,lan,2019-06-15,Kennen,Amumu,Yasuo,Ezreal,Karma,Camille,Kayn,Ekko,Jhin,Xerath
Challenger,Defeat,lan,2019-06-18,Jax,Jarvan IV,Sivir,Kai'Sa,Lux,Malphite,Hecarim,Akali,Caitlyn,Yuumi
Challenger,Defeat,lan,2019-06-12,Kennen,Nunu & Willump,Zoe,Ashe,Lux,Yasuo,Lee Sin,Swain,Ezreal,Pyke
Challenger,Victory,lan,2019-06-18,Renekton,Rammus,Akali,Kai'Sa,Nami,Singed,Kha'Zix,Vel'Koz,Xayah,Rakan
Challenger,Defeat,lan,2019-06-19,Jayce,Camille,Viktor,Jinx,Leona,Tahm Kench,Hecarim,Lux,Ashe,Nami
Challenger,Defeat,lan,2019-06-19,Kennen,Rek'Sai,Zac,Yasuo,Nami,Vayne,Hecarim,Zilean,Draven,Thresh
Challenger,Defeat,lan,2019-06-19,Karma,Evelynn,Talon,Ezreal,Lulu,Twisted Fate,Xin Zhao,Ornn,Lucian,Nami
Challenger,Defeat,lan,2019-06-18,Dr. Mundo,Sejuani,Ahri,Jinx,Alistar,Jayce,Zac,Annie,Kai'Sa,Yuumi
Challenger,Defeat,lan,2019-06-15,Renekton,Gragas,Annie,Ezreal,Lux,Sion,Mordekaiser,Corki,Jinx,Zilean
Challenger,Defeat,lan,2019-06-18,Darius,Trundle,Yasuo,Tristana,Karma,Aatrox,Sejuani,Neeko,Sivir,Yuumi
Challenger,Victory,lan,2019-06-15,Riven,Lee Sin,Vel'Koz,Caitlyn,Lux,Maokai,Xin Zhao,Anivia,Jhin,Morgana
Challenger,Victory,lan,2019-06-18,Maokai,Kha'Zix,Irelia,Jhin,Braum,Riven,Shaco,Ekko,Caitlyn,Nami
Challenger,Defeat,lan,2019-06-18,Karma,Elise,Taliyah,Lucian,Bard,Olaf,Rek'Sai,Ahri,Jhin,Lux
Challenger,Victory,lan,2019-06-17,Maokai,Hecarim,Yasuo,Xayah,Rakan,Aatrox,Lee Sin,Zoe,Jhin,Nautilus
Challenger,Defeat,lan,2019-06-19,LeBlanc,Kha'Zix,Kennen,Lucian,Braum,Rumble,Lee Sin,Irelia,Xayah,Rakan
Challenger,Victory,lan,2019-06-16,Aatrox,Evelynn,Lux,Lucian,Yuumi,Akali,Lee Sin,Zed,Kai'Sa,Leona
Challenger,Defeat,lan,2019-06-19,Karma,Hecarim,Malzahar,Sivir,Nautilus,Rumble,Gragas,Talon,Ezreal,Zilean
Challenger,Victory,lan,2019-06-14,Kayle,Sejuani,Ahri,Xayah,Thresh,Nasus,Gragas,Zed,Draven,Rakan
Challenger,Defeat,lan,2019-06-18,Sylas,Nunu & Willump,Ryze,Kog'Maw,Lulu,Renekton,Amumu,Lux,Sivir,Fiddlesticks
Challenger,Defeat,lan,2019-06-13,Akali,Hecarim,Taliyah,Tristana,Lulu,Tryndamere,Sejuani,Malzahar,Vayne,Janna
Challenger,Defeat,lan,2019-06-18,Pyke,Karthus,Diana,Jinx,Yuumi,Renekton,Hecarim,Katarina,Ezreal,Lux
Challenger,Victory,lan,2019-06-18,Rumble,Evelynn,Yasuo,Kai'Sa,Sona,Shen,Nidalee,Camille,Ezreal,Yuumi
Challenger,Victory,lan,2019-06-18,Rumble,Hecarim,Ahri,Caitlyn,Morgana,Irelia,Kha'Zix,Corki,Jhin,Karma
Challenger,Defeat,lan,2019-06-18,Rumble,Kayn,Akali,Ezreal,Lux,Gnar,Sejuani,Zed,Caitlyn,Nami
Challenger,Victory,lan,2019-06-17,Jax,Rek'Sai,Katarina,Jinx,Morgana,Ornn,Shaco,Ahri,Kai'Sa,Lulu
Challenger,Defeat,lan,2019-06-15,Kennen,Vi,Yasuo,Sivir,Nautilus,Illaoi,Lee Sin,Anivia,Corki,Janna
Challenger,Defeat,lan,2019-06-15,Vladimir,Xin Zhao,Ryze,Sivir,Yuumi,Darius,Rek'Sai,Lux,Vayne,Zilean
Challenger,Defeat,lan,2019-06-15,Ryze,Xin Zhao,Sylas,Caitlyn,Lux,Mordekaiser,Jax,Veigar,Vayne,Karma
Challenger,Defeat,lan,2019-06-11,Teemo,Hecarim,Syndra,Ezreal,Shen,Gangplank,Skarner,Kayle,Kai'Sa,Braum
Challenger,Defeat,lan,2019-06-11,Irelia,Hecarim,Rumble,Sivir,Rakan,Aatrox,Nocturne,Lissandra,Kog'Maw,Thresh
Challenger,Victory,lan,2019-06-11,Rumble,Rek'Sai,Kassadin,Xayah,Thresh,Darius,Evelynn,Zed,Sivir,Nami
Challenger,Defeat,lan,2019-06-09,Yasuo,Wukong,Jayce,Sivir,Brand,Neeko,Skarner,Ryze,Draven,Morgana
Challenger,Victory,lan,2019-06-08,Camille,Rek'Sai,Xerath,Ezreal,Soraka,Jax,Lee Sin,Twisted Fate,Sivir,Morgana
Challenger,Defeat,lan,2019-06-17,Talon,Kayn,Ahri,Sivir,Sona,Irelia,Elise,Lux,Ezreal,Soraka
Challenger,Defeat,lan,2019-06-15,Aatrox,Hecarim,Anivia,Sivir,Yuumi,Vladimir,Graves,Fiora,Tristana,Sona
Challenger,Defeat,lan,2019-06-15,Twisted Fate,Xin Zhao,Malphite,Ezreal,Sona,Ryze,Nunu & Willump,Irelia,Caitlyn,Yuumi
Challenger,Defeat,lan,2019-06-15,Fiora,Xin Zhao,Ryze,Quinn,Thresh,Mordekaiser,Kha'Zix,Fizz,Xayah,Karma
Challenger,Defeat,lan,2019-06-15,Irelia,Mordekaiser,Ryze,Sivir,Nami,Jax,Kindred,Taliyah,Ezreal,Lulu
Challenger,Defeat,lan,2019-06-18,Aatrox,Rammus,Brand,Caitlyn,Karma,Gnar,Elise,Sivir,Xayah,Nautilus
Challenger,Defeat,lan,2019-06-15,Karma,Kindred,Talon,Quinn,Soraka,Irelia,Kayn,Diana,Draven,Sona
Challenger,Defeat,lan,2019-06-18,Urgot,Sejuani,Brand,Xayah,Pyke,Darius,Lee Sin,Diana,Jhin,Lux
Challenger,Defeat,lan,2019-06-15,Irelia,Rek'Sai,Veigar,Kai'Sa,Lulu,Camille,Rengar,Zoe,Sivir,Thresh
Challenger,Defeat,lan,2019-06-18,Darius,Graves,Xerath,Xayah,Rakan,Singed,Jarvan IV,Lux,Tristana,Thresh
Challenger,Defeat,lan,2019-06-15,Tryndamere,Jax,Syndra,Tristana,Thresh,Camille,Sejuani,Vel'Koz,Ezreal,Yuumi
Challenger,Defeat,lan,2019-06-18,Nasus,Rammus,Ahri,Ezreal,Lux,Vayne,Sejuani,Neeko,Caitlyn,Thresh
Challenger,Defeat,lan,2019-06-18,Riven,Vi,Lux,Vayne,Lulu,Poppy,Lee Sin,Azir,Kai'Sa,Thresh
Challenger,Defeat,lan,2019-06-18,Malphite,Lee Sin,Neeko,Sivir,Zilean,Camille,Rek'Sai,Yasuo,Ezreal,Morgana
Challenger,Defeat,lan,2019-06-18,Irelia,Rengar,Orianna,Draven,Janna,Karma,Olaf,Vladimir,Kai'Sa,Braum
Challenger,Defeat,lan,2019-06-18,Mordekaiser,Hecarim,Yasuo,Quinn,Pyke,Karma,Ekko,Orianna,Tristana,Thresh
Challenger,Defeat,lan,2019-06-18,Ryze,Olaf,Ziggs,Vayne,Yuumi,Kled,Trundle,Kassadin,Kai'Sa,Soraka
Challenger,Defeat,lan,2019-06-19,Garen,Sejuani,Veigar,Ezreal,Xerath,Urgot,Hecarim,Vel'Koz,Caitlyn,Pyke
Challenger,Defeat,lan,2019-06-18,Jax,Hecarim,Yasuo,Vayne,Soraka,Karma,Skarner,Azir,Ashe,Janna
Challenger,Victory,lan,2019-06-19,Shen,Lee Sin,Talon,Sivir,Lulu,Karma,Gragas,Neeko,Caitlyn,Morgana
Challenger,Defeat,lan,2019-06-19,Urgot,Elise,Irelia,Sivir,Karma,Jayce,Kayn,Ahri,Kai'Sa,Lulu
Challenger,Defeat,lan,2019-06-18,Camille,Rammus,Kassadin,Jhin,Thresh,Vladimir,Vi,Vel'Koz,Ezreal,Karma
Challenger,Defeat,lan,2019-06-19,Karma,Jarvan IV,Malzahar,Sivir,Galio,Irelia,Jax,Morgana,Kai'Sa,Lulu
Challenger,Defeat,lan,2019-06-18,Darius,Volibear,Mordekaiser,Varus,Karma,Akali,Nocturne,Vel'Koz,Lucian,Zilean
